n_policy,pack_PPO_Ant1_relative_perc_criteria_best,pack_PPO_Ant2_relative_perc_criteria_best,pack_PPO_Ant3_relative_perc_criteria_best,pack_PPO_Ant4_relative_perc_criteria_best,pack_PPO_Ant5_relative_perc_criteria_best,pack_PPO_Ant6_relative_perc_criteria_best,pack_PPO_Ant7_relative_perc_criteria_best,pack_PPO_Ant8_relative_perc_criteria_best,pack_PPO_Ant9_relative_perc_criteria_best,pack_PPO_Ant10_relative_perc_criteria_best,pack_PPO_Ant11_relative_perc_criteria_best,pack_PPO_Ant12_relative_perc_criteria_best,pack_PPO_Ant13_relative_perc_criteria_best,pack_PPO_Ant14_relative_perc_criteria_best,pack_PPO_Ant15_relative_perc_criteria_best,pack_PPO_Ant16_relative_perc_criteria_best,pack_PPO_Ant17_relative_perc_criteria_best,pack_PPO_Ant18_relative_perc_criteria_best,pack_PPO_Ant19_relative_perc_criteria_best,pack_PPO_Ant20_relative_perc_criteria_best,pack_PPO_Ant21_relative_perc_criteria_best,pack_PPO_Ant22_relative_perc_criteria_best,pack_PPO_Ant23_relative_perc_criteria_best,pack_PPO_Ant24_relative_perc_criteria_best,pack_PPO_Ant25_relative_perc_criteria_best,pack_PPO_Ant26_relative_perc_criteria_best,pack_PPO_Ant27_relative_perc_criteria_best,pack_PPO_Ant28_relative_perc_criteria_best,pack_PPO_Ant29_relative_perc_criteria_best,pack_PPO_Ant30_relative_perc_criteria_best
49,0.0033367106197111,0.0625450995059444,0.0061038718681474,0.1265486613468739,0.0138324787503746,0.0027077761780106,0.0180426663247235,0.048051447442573,0.0503272575493174,0.0206266620050599,0.1517346290329718,0.064603642509056,0.1004156233524589,0.0043637030370122,0.0084620496715678,0.0043953303555778,1.0,1.0,0.0810735949283574,1.0,0.0162446605370668,0.0112013695230437,0.052347752351527,1.0,0.0176759112338758,1.0,0.0118399605968027,0.0023277729086116,0.0244695939016168,0.0178949547257249
50,1.0,0.0763129203417218,0.0186685248678483,0.0844398401196214,1.0,1.0,0.0081058813831967,0.0567240567400046,0.075616631031688,0.0077478110003601,0.1177013544869169,0.0533972701035715,0.0985922686098118,0.0031478282254617,1.0,0.0137020871685729,0.0073458452178013,0.034706947802826,0.0649068182226831,0.0048704072574304,1.0,0.0193277372217886,0.0519689384655612,1.0,0.0413579191211652,1.0,0.0057289465089741,1.0,0.0214732922319988,1.0
51,0.0043415001436035,0.0521875022879437,0.0284056004372273,0.066944611785442,0.0311582309096802,1.0,0.0125919509037995,0.0493004244638122,0.0762206657229588,0.012128739401574,0.0630804052501394,0.06130050948788,0.0398258109657864,1.0,0.0033785107430857,1.0,0.0264281714700804,0.0453309240187286,0.0872829563523934,0.0390160895054803,0.0081977130094831,0.0339001716234545,0.0507884610895066,0.0045348474233927,0.0073611497794482,1.0,0.0394227383450899,1.0,0.0041391924819136,0.0050986539898399
52,0.020503312589707,0.0224702502183397,0.0234475770538444,0.0442355946187467,0.0221965040513209,1.0,1.0,0.0438357949509431,0.0527625707323916,0.0037921697301097,0.0467736386590738,0.0511002420137955,1.0,1.0,0.0038265955631783,1.0,0.0225352556139332,0.0214831371825342,0.0597620832813521,0.0239620273634778,0.0268541521779783,0.0209001054733023,0.0446198969378481,0.0156877541182984,0.0103765662433901,0.0074823202967453,0.0078721392070641,0.0008144261834244,0.0168648143871875,0.015249816089194
53,0.0149949753898821,0.0235424480980387,0.0301025010097753,1.0,0.0314079829953417,1.0,0.0017453000703057,0.0519611372880682,0.0749424783357371,0.0009902297361952,0.0091136316878599,0.0306205221068326,0.018528734316141,1.0,0.0151372140258962,0.0072540308518278,0.0192022181351356,1.0,0.0510124018459302,0.0382008058815826,0.0095449852067404,0.0128545150037391,0.0568433986745822,1.0,0.0360592753143984,0.0077108811529114,0.0407857098568541,1.0,0.0255833542701163,0.0075914474642567
54,1.0,0.0229695329542662,0.0186176553717681,0.0658309728185559,0.0223072008563343,1.0,0.0077684340646355,0.0682491957759928,0.0668247591190455,0.0028843242733992,0.0017794276476105,0.0716037087103113,0.0247372061103299,1.0,0.0140380077384392,1.0,0.0356717096545251,1.0,0.0671617340291048,0.0056153894984185,0.0189267792478065,0.0240530569780846,0.0590800953720945,0.0121237196484355,0.043068211695164,0.0158528827688466,0.013900697269606,0.0077050986821224,0.0022486338729956,0.0274415621644557
55,0.0080107193417691,1.0,0.0155676242728285,0.1095554188862175,0.0087739017097204,0.0092237152183876,1.0,0.0742331788590316,0.0583598261018895,1.0,0.0018328730673685,0.0731743640596481,1.0,1.0,0.0051179749975109,0.0368250088613857,0.0148914800968005,1.0,0.0897401533385281,1.0,0.0098841979998585,0.0081914171705084,0.0613180347272166,0.013866104066521,0.0554526858551421,0.011372310114836,0.0161421694848055,0.0069310972545017,0.0284500453574596,0.030100157762521
56,0.0213825772209698,1.0,0.0244368487694922,0.1051431690881568,1.0,0.0354834033601226,0.0045045285290751,0.0496852499872682,0.0425979026177377,0.0002599885975098,0.0334064596837219,0.11224650492361,0.0358619544073265,0.0136550449659174,0.0104299488136547,1.0,1.0,0.0122247861917946,0.0965757433508637,1.0,0.0142862654460357,0.0317273813869928,0.0484085230061618,0.0079839588034601,1.0,0.0109127344191016,1.0,0.0047584677779897,0.0457475019043842,0.0133958462096244
57,0.0014955498001604,0.0082427473329041,0.0237888189382243,0.0428007447503456,0.0370563334973571,0.0196835440362879,0.0046414104761042,0.0698391131923908,0.0436759020639278,1.0,0.0892993989366668,0.1115903342528654,0.0654913651592822,1.0,1.0,0.0118926974192694,1.0,0.0151297669654001,0.1042691751360047,0.0017297605170755,1.0,0.0109654274352187,0.0580437074338937,0.0079801595238949,1.0,0.0147618959952644,1.0,0.0066559268526903,0.0336349786540716,0.0244418444132952
58,0.0328190073094769,6.834481406000954e-05,0.0188556079570848,0.0826907890513358,0.0488541788199839,0.0022770131558406,0.0212321234853423,0.0807863925303001,0.05934163778053,0.0011143071591496,0.1009554007035524,0.141943352760135,0.0358972763216829,0.0165949510539042,0.0034734761015278,0.0210615582365644,0.0172613604120296,0.0186949656421359,0.0820708307449716,1.0,1.0,1.0,0.0392261803693914,0.0063889016665481,1.0,0.009621116067836,0.0024041736067022,0.0002102956832979,0.0184164408693795,0.0236463243200101
59,0.0189238304845986,1.0,0.0201104330336567,1.0,0.0335164767636578,1.0,0.0307521300650773,0.0787496207245935,0.0714281533008262,1.0,0.097710330797503,0.0895178990739652,0.0881944593251903,0.0053599280398474,0.0039454955074508,0.0082711560908474,0.0376922549984834,0.0047510796093149,0.0595236923304421,4.928061429529117e-05,0.0044658857179818,0.0126063301495588,0.0658795374520061,0.024948641954188,0.0045012540964034,0.0030287943377518,0.0212256516500743,1.0,0.0336659490334333,0.0232828426528605
60,0.0295039448650393,0.0104608793807898,0.0209032183076448,1.0,0.0135785284768459,0.0159284372042746,0.0325398436559007,0.1071344324990878,0.0701824863806657,1.0,0.0712639197077421,0.0677618190391246,0.0679867117974074,0.0329843678033212,0.0056380380683888,0.0429560438243221,0.0319371504682008,1.0,0.0543941654635022,0.0310082638043351,1.0,0.0314360572714112,0.0653404862536988,0.0214427070316059,0.0546284846974415,1.0,0.027143648646005,1.0,0.0379446931148457,1.0
61,0.0296515564772752,0.0111495283264801,0.0371880111180074,1.0,0.0454067684436271,0.0049608088871207,0.0461102550820273,0.0851316363323457,0.085042758358693,1.0,0.1257396759563563,0.0782974050606352,0.0811222699367467,0.0199462458621576,0.009342625255897,0.038599758448383,0.0317900657458334,1.0,0.0524596111250149,0.020559777268115,0.0150721893972234,0.0503940980394495,0.0491296067714945,0.0282052784374003,0.0876399015945028,0.0150046548914006,0.0281319510373435,1.0,0.060284849469783,1.0
62,0.0244604653408187,0.0036578138211784,0.0369147104433145,0.0039724097119309,1.0,0.0131425294013611,0.0345448312833775,0.1057918335345135,0.0860759180873267,0.0025180249112275,0.1132517548706173,0.0597947009798529,0.1298465650821547,0.026013555336958,0.0042305059652444,0.041778160128104,0.0211720226216195,0.0150530335321365,0.0249256345363881,0.0236179049481077,0.0269656170801026,0.069773412245555,0.0596737924019206,0.0268316554613024,0.0380532573988656,0.0063992100499931,0.0294130033500893,1.0,0.0406398823602389,1.0
63,0.0527351556122001,0.0092161763085435,0.0234094878837087,1.0,1.0,0.0188356659114307,0.0272380132013684,0.0841534196624381,0.0898162440817451,1.0,0.1089143395832464,0.0544222157127147,0.1085663241100794,0.0406856832884102,0.0052001299958715,0.0388579580941927,0.0264252958340305,0.0245355391657277,0.0351767351373711,0.0385768804418723,0.0178824843697109,0.0837848507619136,0.0368824537608689,0.030151489035154,1.0,0.0142789309645684,0.0260722868668782,0.0097112385190809,0.0116484517453421,1.0
64,0.0480407901119262,0.0017896880922859,0.0344412501449185,0.0027080110625359,0.0076558021476594,0.006260692778671,0.0369668457910446,0.0665980698483005,0.0874682603660818,0.0063184994608802,0.074789781950475,0.0355741780356232,0.1255537327491839,0.0094359486689469,0.0070146960773037,0.0330730350420552,0.0348279434356284,0.0151024852203388,0.0373139320413424,0.0101813397086594,0.0184167914641255,0.0607579627662412,0.0339472592472398,0.0212662822115211,1.0,0.0109159602992304,0.0167655342914216,0.0075393404396351,0.0097917415630868,1.0
65,0.0393121036137272,1.0,0.037851691324298,0.0085685435848248,1.0,1.0,0.041587738431886,0.0880902322410022,0.0795078330827756,0.014734939686127,0.0969608746648946,0.0309750272946562,0.1146598508655485,1.0,0.0032501707227943,0.045437543136864,0.0319348606149333,0.0184493964757965,0.0306231108817619,0.0052176248262682,0.023120813350613,0.0531740148343426,0.0250772924960017,0.0186425468752785,1.0,1.0,0.0078642853428604,0.020447286330589,0.0116883072405372,0.0032839910690041
66,0.0254912867467931,0.0068184468851073,0.0219960108614966,1.0,0.0220376792055008,0.030570655152691,0.0324771779708779,0.0792146021967043,0.0712782667899994,0.0155135910349115,0.193406414788558,0.0359772890320296,0.0838950664832275,0.0086152469553098,1.0,0.0495338703171596,0.0253938226410635,0.0510103222901949,0.0357910827065546,0.0022352440570116,0.0118085558062407,0.0636167565793174,0.045411944271905,0.0180128095945033,1.0,1.0,0.0220632917264848,0.0077233526935171,0.037832490026221,0.0083216821544959
67,0.0510923348883873,0.0022830301284827,0.0348741205881825,0.0027911760590017,0.0054432741897774,0.0024300196379387,0.0349083467419301,0.0732200153914026,0.0941449525631505,0.0119193657227213,0.1564444696674468,0.0604356193058503,0.0332516072174071,0.0393200256643871,0.0033805638607215,0.0392748127949549,0.0234789604340392,0.0660032798180885,0.0027700621770705,0.0012248604946421,0.0303413253296834,0.0344194745360485,0.0528061544235739,0.0349286418907387,0.0179424281132314,1.0,1.0,0.016061538417336,0.0484451029855154,1.0
68,0.0292056630165777,0.00146160323213,0.0172267931891576,0.0234324315530067,1.0,0.0350561469269573,0.0321782643301108,0.0603042065549838,0.0965283130450922,0.0078382627639804,0.1169494217767371,0.0518522212939689,1.0,0.0280494808086805,1.0,0.0466666275588943,0.022852299330155,0.0370547449675137,0.0102709491649487,0.0149079556929972,0.0199727960112009,0.0514750666616266,0.0345569721585476,0.0236863771835045,1.0,0.0012284154309341,0.0050195403082538,0.0127429813835504,0.0434406449907053,1.0
69,0.0145099381788307,0.0175226059343698,0.0328773862721983,0.0358955102355276,0.0250981861697892,0.0398065939532465,0.0429873340889359,0.0746113822579609,0.0810066777488814,0.009615894631342,0.0852032503896781,0.0271379981634414,0.0768524064227887,0.0217050577908105,1.0,0.0493814964385636,0.0183415081423427,0.0144552051809201,0.0324546578354955,0.0172516488351918,0.0406567779166378,0.0565556101189167,0.0603994137839635,0.022550786748677,0.0177402014662153,0.0042036992581563,0.0294504331558697,0.0163465812448184,0.0263296783527621,0.0094123241220064
70,0.0163892660990599,0.0123309898613346,0.0405051471003179,0.0644734361518619,0.011665954646901,1.0,0.0248287067371734,0.0735576139608576,0.0823752174210325,0.0119504003851917,0.1344464123245609,0.0363143136382741,0.0465258832260837,0.0310879234133236,0.0036877841259589,0.0389713056948843,1.0,0.0232491395653726,0.0174448393555732,0.0100720537861618,0.0351081179154251,0.0464390509973799,0.0396120296195987,0.0304970710078055,1.0,0.0019086529572036,0.0255823323171729,0.0112659719562361,0.0243795000673383,0.0074505046118669
71,0.0287972297634114,1.0,0.0331121133542025,0.0867356370914073,1.0,0.0146938080662925,0.028745308152287,0.0733942830371865,0.1029185167797197,0.0044470159753307,0.2043345034838924,0.0285400140525481,0.0120467215420522,0.0570773206402043,1.0,0.045504110396517,0.0057506373122925,0.0406058934396235,0.0116636276396916,1.0,0.0226117264471428,0.0535017596483807,0.0213962707450215,0.0339345332197637,0.0097229406585455,0.0004242012779898,0.0387572917215527,0.0165113370665219,0.0269681953026634,0.0030477507096171
72,0.0485076918254923,0.0020194025677742,0.0257695337144113,0.0719082302242351,1.0,1.0,0.0657381285992553,0.051550340670589,0.0977397562842656,0.0147370238699118,0.1347196230614946,0.0122249708982074,1.0,0.0240842107311784,1.0,0.051952136781254,0.0116573080999866,0.0605641030530516,0.0281020198012572,1.0,0.0196535727688051,0.059363480912671,0.0471500863975203,0.033857767186108,0.0041437793691886,0.006605853081725,0.0455293823611077,0.0053469391988608,0.0578856238269041,0.0095173010125959
73,0.0607376951619629,0.0037759812707233,0.0219850088049852,0.0536596028761783,0.0167406290925015,0.0268048380165231,0.0327666972003289,0.0583564018335049,0.1042360446718391,0.00796720973739,0.1308046946004632,0.0202383083627784,0.046446039377076,0.0610189596801241,1.0,0.0855776987453965,0.0058329264000414,0.0223039824345438,0.0210750863309619,0.0037318360092938,0.0181422204341876,0.0411111858816008,0.0364523003029304,0.0419344568259954,0.0038098925291608,0.0031641607762029,0.0268835369685477,0.0077323569957826,0.0153287500249291,0.0229236026297528
74,0.0678149409574875,1.0,0.0221020554808141,0.0729373970188124,0.0198742440135859,0.0062300671409842,0.0298599439316504,0.0504759198194301,0.1219776438749036,0.0072507314432815,0.1144738276108474,0.008352451801989,0.0858093172482933,0.0475508605639838,0.0042455218365573,0.049908470881756,0.017231804692532,0.0283894914791435,0.0293785086573545,0.0100376664957876,0.0073985342028443,0.0210267990935343,0.0419657894513635,0.0225141314593346,1.0,0.0020222801508723,0.0518917977305619,0.002907773716739,1.0,0.0205798597268377
75,0.0366438967717507,1.0,0.0296537346230797,0.0858318307956355,0.0238328984752069,0.0149782227058069,0.0428157723054485,0.0497738917642132,0.1219754346099592,0.0050492772459086,0.0520135648865104,0.0247788163822918,0.1023432031759099,0.0525822554614847,0.0048330711470169,0.0680210275878701,0.0352856697621559,0.0300435595251458,0.0334476780064728,1.0,0.020725256175257,0.0532760614071005,0.038364926789437,0.0242292395156163,0.0205930593338474,0.009607450317573,0.0445692260925079,0.0171889749199962,1.0,0.0292872818631095
76,0.0430221349252455,0.0111607299703284,0.044390795801279,0.1089666889117191,0.0053387652555792,0.0072477588858124,0.0652338865490933,0.0799786005216919,0.1172045884323021,0.0005284378820819,0.0573902644354333,0.0122086159791986,0.0782329843036332,0.1269078160842059,0.0034887106268679,0.0578453266093157,0.0115170113288847,0.0326820600444636,0.0484717306173785,0.0072066685827929,0.0218443454652646,0.0374735928469467,0.0478449585626234,0.0228815073886819,0.0202527575033442,0.0122250503614526,0.0353502007940132,0.014067177676195,0.0143652407724186,0.0437859680029969
77,0.0391117346607543,0.0142983899845875,0.0479096163520119,0.1428256054454158,1.0,1.0,0.0340716768603089,0.0938636357376127,0.1273776461659554,0.0058984020936048,0.0358911668785815,0.0225424317061362,0.0748972519598164,0.0972373853428903,1.0,0.0506462676416608,0.0169911039505983,0.0486776624255793,0.0425228947799708,0.0121366483696571,0.0317376526393376,0.0539026334241909,0.050319782244215,0.0224501640375657,0.005677700579796,0.016537898819092,0.0435575214682174,0.0090067023441146,0.037091647687771,0.0319597585835884
78,0.0340575648219101,0.007058843059074,0.0558702988328488,0.1846788584984198,0.0091919969136025,0.0084743784515621,0.0269358367026431,0.0707791040551179,0.1352928603333816,0.0166726545555274,0.0800926408925572,0.0355240341883964,0.0449376479381305,0.1356863848798779,0.0051657081253575,0.0338710002265125,0.013988999497904,0.0563759433657936,1.0,0.0114023904093828,0.0452754636727849,0.0608540428220377,0.041150406167963,0.0198964927523376,0.001149964670265,0.0102124731444731,0.0425324397212724,0.010170292193661,0.0297081622954522,0.0429194373784216
79,0.0553574059246485,0.0100232916489506,0.0542530996907561,0.2137500058061239,0.0201350696057196,0.021770455939671,0.0282364359726516,0.0566365061958321,0.1509502379309863,0.0071868584350567,0.1052353305154119,0.0259169058876989,0.0585034183692831,0.1667087676509219,0.0037472035732639,0.0404376775417719,0.0175355461090588,0.0320109430635206,0.0247034295043575,0.0202117056914223,0.0339240669028657,0.0425443301003343,0.0454538791073483,0.0104314605493372,0.002238636516821,0.020798045703359,0.0415475959969758,0.0225757429551778,0.0029618640577081,0.0460425441926084
80,0.0538404637676309,0.0177724483639811,0.0423936557824562,0.2244905130189569,0.0235200727084922,0.0424364468502954,0.0261773966412271,0.0801419874518774,0.1595931489882232,0.0004144003117726,0.0920354100372708,0.0142758967423496,0.0213368641476056,0.1264737965294751,0.0110402603011578,0.0603720925554067,0.0335540785148715,0.0008842044414211,0.0398937261002138,0.0035369160922868,0.040819302304995,0.03990207817732,0.0817267375736657,0.0253183753711102,0.0002633685664361,0.0217074437792388,0.0436141833706235,0.0199418657105633,0.0014628917813784,0.0474171882979267
81,0.0388820379536886,1.0,0.0583857657890626,0.2334413657085213,0.0236657992856683,0.0476896579704656,0.0389780143846486,0.0877171741228195,0.157410524810102,0.0089193252216096,0.1269645560797258,0.0283299993099938,0.0687377246066415,0.117620304050256,0.0131222554069476,0.0516312049334724,0.0718869820827917,0.0067468886077678,0.0317659613841984,0.004539643269276,0.0412801567649376,0.0690479050033411,0.1276636071303449,0.0200642080344849,0.0093515828440695,0.0389326155918126,0.0449136685245636,0.0181565890831513,0.0090722251731742,0.0439465942668697
82,0.0557033867430832,1.0,0.0617217930741253,0.2630986666551889,0.0029463847585742,0.0076963850298696,0.0323312175015825,0.0690566418364399,0.1522387492665383,0.008630086932343,0.1098033990429624,0.0307299411953446,0.0480478605060212,0.0879204948562535,0.0149443483857743,0.0541427921278447,0.0672952507760848,0.0169191153553214,0.0287206438995133,0.0180794345781046,0.0405335552044535,0.0522073986300879,0.1511769030832015,0.0202904622507186,0.0128440875565067,0.0232919460503698,0.0364882002186521,0.0104016588558987,0.0221961949355616,0.0444837827653969
83,0.0607527479488432,0.0071151860067673,0.0630984609598092,0.3100193746343999,0.0527293257536015,0.0247999836372323,0.0533418862600346,0.1107873712275728,0.1937619259442516,0.0129925160145694,0.1294086598351012,0.0401179157974587,0.059409255398446,0.1114327142723478,0.0166115819561657,0.0624892409827189,0.0837713080431833,1.0,0.0238227168873327,0.0229592903082598,0.0335427265753545,0.0603585090261027,0.1890866852183821,0.0161319768089666,1.0,0.0220542004503501,0.0385075778736643,0.006885941814273,0.0240189063863852,0.0512601045492322
84,0.0294130040903123,0.0076233903342816,0.0756663407653852,0.3374070372438376,0.0272564171647596,0.0433385553180436,0.053114228110084,0.115254688186039,0.1920781213787917,0.0086205003172907,0.1360089979744899,0.0457017637961519,0.1235923124075328,0.107937364327874,0.0173619715294756,0.0627238212767102,0.0717256029891668,0.0031633645302102,0.0348509062825573,0.0224692228872931,0.0429524543438003,0.0861906560174078,0.1848306970093418,0.0181464031040029,0.0101754116096439,0.0208450566504863,0.0460504270631823,0.0235955290518412,0.0306646453197431,0.0450630192572395
85,0.0321998916857336,0.0123639690091091,0.0497155877524809,0.2817902722124079,0.0196875486996612,0.0268605798983693,0.0472259076813368,0.1051527534713808,0.1987126613408544,0.0062983013133844,0.1962276028375791,0.0278237534319794,0.1575677721064384,0.1186902131660853,0.0208689311708297,0.0717821842118719,0.0377868292966764,0.0014041028405528,0.0216899610459731,0.0302284759304811,0.0660655859119107,0.1050469379231467,0.1844849040180569,0.0220678868689451,1.0,0.0194689571139627,0.0441590455207895,0.0203573924211588,0.025690737737561,0.0651175548516185
86,0.0098589033086876,0.008209082382053,0.0545672706667221,0.2862983188595701,0.017945416915264,0.017417599570171,0.0474975112341429,0.1050910386738708,0.1907333809393939,0.0083658613665472,0.1923164774337823,0.0367353154655984,0.0854975873432051,0.1088905110510572,0.0154293463275643,0.0708952996071795,0.056068094989335,0.0021375832816755,0.0090050942668836,0.0222267586643222,0.0604091634171943,0.0837042620474949,0.2103661085624631,0.0292419330883383,1.0,0.024957557888059,0.0722152468460263,0.0256978612535958,0.0203041788296138,0.0503698593319155
87,0.0406417351436729,0.0086866301000971,0.0735351781683561,0.3657994361717502,0.0043016513392672,0.006483822181215,0.0286105892200057,0.0916311195471862,0.1914132898650374,0.0107877629970996,0.1503158154486766,0.0533488576217368,0.193563295535033,0.1047757457792499,0.0226036155644463,0.1003057719083113,0.034328614699466,0.0067221139956981,0.0294371055106462,0.0184820998925728,0.0532167717942404,0.0940059049831011,0.1693050944184733,0.0192314002569259,0.0051638492332373,0.0288217320247535,0.1046841928406834,0.0314570231009047,0.0253982403161854,0.0705277187633512
88,0.0390045016121248,0.027847669879038,0.067364463264548,0.3252015262637541,0.0063074624674272,0.0177403083320514,0.0299349623293044,0.0914410488108697,0.1634072206029378,0.011678226529436,0.1428206029555532,0.0505831844890598,0.0953262333952753,0.1072110695490824,0.0124226636890543,0.0818322198043567,0.0325732989251682,1.0,0.0162373860119156,0.0313714401062971,0.0492314062279449,0.1188311688535765,0.2052272856051443,0.0243134171329139,0.0073068765201633,0.0335431610122311,0.1045461769592671,0.0399749289747359,0.0256397242816215,0.0682069078478354
89,0.0391382212599412,0.020437417827363,0.0659371131396918,0.2971838728328451,0.0123057013093881,0.0238449483102933,0.0349987434398983,0.0752140152502768,0.2101027846572962,0.0110846398549375,0.0681574576445985,0.0542849842388597,0.0898999968508596,0.1206829521617548,0.0146090331859489,0.0863982743252848,0.0551308697162404,1.0,0.0112028816823644,0.0091157150109743,0.0744324889751521,0.0919862035638938,0.1989698759257089,0.034834280475133,0.0094912177848449,0.0281146703724727,0.0888937231489381,0.0389167853637959,0.0412607876838031,0.0638092184519688
90,0.0463677192152162,0.0267626797028829,0.0664175280632681,0.3514987979830843,0.0155150607496889,0.057509006824051,0.0555765832079021,0.0872016427511925,0.2303098398919274,0.0100686511054155,0.0595024327435284,0.072864884519519,0.1612036791072606,0.1100309265146431,0.0199693181887284,0.1018754284065287,0.0376812978364997,0.0279347352903502,0.0316833697605812,0.0147563125892199,0.0944754606406707,0.1166720491805816,0.2373960356891514,0.0270435288499601,0.0173885988683878,0.0148683345992821,0.0915383054001338,0.0486570459895332,0.0687796621715431,0.0786643007067602
91,0.0325512232858425,0.0290062167129624,0.0758114250080532,0.2845254816265428,0.0309544655703452,0.0879819943255838,0.0640208904090775,0.0859394188362356,0.2021941471571273,0.0131330823906163,0.0594209344623498,0.0597387374191313,0.1903873478619766,0.1073697110460964,0.017588547032426,0.0963055203803655,0.0469787497764779,1.0,0.0563540474437478,0.0246008615767528,0.0990049993596612,0.1237930438307386,0.2604330784417317,0.0240725912605688,0.0294234536576234,0.0319596360857841,0.0819036384361493,0.0416528528581794,0.0434882566861219,0.1055408616081175
92,0.0399366054639232,0.02379160318909,0.0876118320602459,0.249636220839425,0.0380182138497701,0.0982807908900042,0.0767476144163505,0.0906583387369614,0.2326877597637205,0.0091971423665119,0.0414572382513455,0.0570525185108187,0.2656471593493629,0.1352152670918855,0.0350790230759123,0.1133410587504233,0.0338627902890874,0.0210672335881624,0.0441747392334806,0.0263230364347182,0.0778986499586969,0.1640518667763337,0.3199981209463795,0.0195373242450188,0.0253277310149962,0.04232026559591,0.093866683057688,0.0474403725543901,0.0398667435275785,0.0995724646744199
93,0.04743326574012,0.033065330029537,0.0717447761321289,0.2831537390903256,0.0367837855535938,0.142205199575455,0.0948031895537448,0.0817028931730266,0.2530103013722355,0.0233909047034077,0.041946035157393,0.0628059131922631,0.2641918605306624,0.1105128918781818,0.0256458956591541,0.1200602035594884,0.0607864281232994,0.026849501228568,0.0414419242507486,0.0375708390633657,0.0874365214349845,0.2147398523797281,0.3977419548276623,0.0389465769782225,0.051782345552039,0.054745096595954,0.054930092205875,0.0587309943834939,0.0333684112769538,0.1161395754369777
94,0.0554351733783768,0.0292535973304096,0.0945150227008699,0.2529506389967915,0.0519461503680773,0.2333224307885479,0.074822692850485,0.0964421486527072,0.3582426206587591,0.023608019774253,0.0250163361933566,0.0582047027621637,0.2855013284283101,0.1530419578068568,0.0285197493986859,0.1286190598227268,0.0506204679490313,0.0241710939118123,0.0453675264073707,0.0265595681320939,0.1008493098359299,0.2209594679038647,0.3798444271265608,0.036368202363515,0.0702096943140417,0.0472565536964262,0.0871957507660047,0.0387408016923172,0.0394783845920468,0.1274101608642248
95,0.0934600921661702,0.0359834712244033,0.0907084344520423,0.241800949076747,0.0386548000567061,0.229132891954706,0.0640388553895386,0.0798664607715533,0.4123793787222595,0.0290080536351893,0.0260962415051757,0.0411412672371436,0.3137103352724893,0.2165196322337939,0.0220564945848191,0.139880639756841,0.0696912489538768,0.0352148990577833,0.0551622716732319,0.0532080498427812,0.1091087792749391,0.1800619374198322,0.3972592916817906,0.0475766009065944,0.0940776020469831,0.0538422803185185,0.0891108192132164,0.0440920208033457,0.0389539709261534,0.1286473993070564
96,0.0923992801802529,0.0425674449427696,0.1055986975244651,0.2268593289566506,0.0468941151784365,0.2317661638281826,0.0827891937072444,0.0982179863190416,0.4668059026588985,0.0269146139308392,0.0578076117787384,0.0553497811855424,0.3620715298532951,0.2198518393341976,0.0359691191584822,0.1740065955746173,0.0713201621684249,0.0736589539462395,0.0840214881610229,0.069677223861652,0.1104595712106173,0.2056157251311204,0.4437741794588129,0.0487196994143719,0.0824032422861171,0.0585804580668641,0.0921761812528057,0.0359389250445461,0.045701630285227,0.1391194193319666
97,0.0852253001401888,0.0337171396040367,0.1062682286521379,0.198402661178557,0.0293966267812564,0.2715763952429716,0.0918599423708651,0.0967911461793722,0.471287648032243,0.0280822759191613,0.0239006779797322,0.056272829306292,0.3844269885134819,0.2203977862442193,0.0329788454772857,0.1853668817479672,0.0718365490140095,0.0638075175505722,0.0824584342091775,0.0696733532038173,0.093385461934051,0.18950622577118,0.3572476967970311,0.0567451306648907,0.0927326590538731,0.0588456075065882,0.1277892163195068,0.041082913677072,0.0740863391290746,0.1606375826740827
98,0.0999604906926682,0.0309537283044721,0.1113392984906488,0.1799239920236656,0.0580801374424589,0.3693567898686422,0.1154965772739687,0.1172459026923235,0.519670297569916,0.0399743872048559,0.0498958143138216,0.072985187814369,0.44092899382244,0.248239334979959,0.0328710662321496,0.1778144731861302,0.0515183175140924,0.0484793653602795,0.0788146610907331,0.083490122522474,0.0980985759386836,0.2081764889698032,0.4492415177431884,0.0442502414729455,0.1076472534869986,0.0583905466012131,0.1291761968589818,0.0695479512566027,0.0490307132860816,0.144541980669668
99,0.0686107315386966,0.0449836556034345,0.1141832380774796,0.1727502478632672,0.0480340828234124,0.3982862565233124,0.1424071593796269,0.1269936443472086,0.569526732427761,0.0367240270321938,0.1202388108288137,0.0613613035412026,0.4312406663070434,0.2149659063494057,0.0305542632090371,0.18469552645696,0.0602634775190114,0.0380178881810943,0.0915011169125514,0.0774346312255787,0.1254279626867079,0.2014878181659748,0.4854244902399525,0.0457457207410447,0.1155526018094283,0.0776182305844495,0.1082612602310171,0.0708764761044351,0.0580034854993289,0.133957995657794
