n_policy,pack_PPO_Walker2d2_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d9_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d10_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d11_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d12_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d13_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d14_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d15_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d17_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d18_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d19_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d20_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d21_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d22_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d23_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d24_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d25_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d28_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d29_norm_from_mean_worsening_to_improvement_reward_diff
2652,0.9732416776476503,0.3801682503030403,0.5418229251855536,0.4576366202648788,0.2693433953625566,0.9419796625172367,0.8003602003212781,0.4775629964030879,0.8718545469370071,0.6664842661080603,0.0250115828064971,0.0452242376072886,0.9783278518628344,0.1337947644178777,0.6723728185492833,0.1595520190427845,0.9563313634679156,0.6320812886100996,0.1799728491754206
2653,0.9679758785793487,0.3989817665437499,0.4870654939475609,0.4094100874388403,0.3656894211507356,0.970068613757046,0.827458268413318,0.5932725140703904,0.8275089324705657,0.6828215611715318,0.0,0.0291670388132729,0.9425984028657244,0.1682552713971427,0.7500064108043456,0.1959220121752476,0.9955953543287656,0.6122929041343734,0.1177252488156994
2654,0.9618987423562086,0.3310968170779131,0.4883215001149347,0.3379297804571759,0.3108791175112743,0.8967872109655455,0.8123495131307994,0.4685893684085079,0.8989719654650067,0.7900552070574739,0.0,0.0484991692317414,0.961922730793032,0.1294514371522059,0.6897712067131146,0.210996665632378,0.9781858348490936,0.7436267116727566,0.1178922018577481
2655,0.9488565958783416,0.3561118574802177,0.4032261258502024,0.4018134451679087,0.340867013250472,0.911526916491022,0.9280846627452974,0.4777640359828672,0.8521730262770612,0.8170062081211675,0.0,0.0628011255100316,0.917109127117532,0.1153030470459502,0.6847386696886496,0.2079737899960334,1.0,0.722393164526047,0.1355621845057092
2656,0.9466919583341517,0.400039771100543,0.4874462464435387,0.2312227847831958,0.3262414904905056,0.9460254030158988,0.988203190545238,0.5136509537624766,0.8724805754908316,0.8147684922354186,0.049608613692374,0.0697008191440638,0.8325502435125645,0.0760004459444152,0.5971408689815326,0.2655728970233094,0.9583404553359766,0.7481999984032692,0.0919843423114897
2657,0.9533476664801148,0.3813505562269115,0.4456907029655785,0.3505295630999648,0.3104415831134915,0.9397174243766409,0.9773764157423828,0.4723681018381769,0.8532905468283771,0.8197559679370425,0.0,0.0684777237066174,0.965853318995384,0.0899787550216998,0.6665715398716704,0.2282956489031349,0.7729779267037166,0.551281490475286,0.1646482057242431
2658,0.9488821855423728,0.4387641812345962,0.4153294609305776,0.2632876959713804,0.3110242961260885,0.945743413282661,1.0,0.4865561126627037,0.617037730709065,0.8628469442110769,0.0,0.0619360928134782,0.8985888303338967,0.046858626400361,0.6102065492266141,0.2511798195559655,0.6672301585383422,0.556788087225135,0.2157774129467283
2659,0.93688835044171,0.5186822920503351,0.381758398605811,0.4061920473137567,0.2683352821359153,0.8911271348069394,1.0,0.5116697811817571,0.7220935648167136,0.9555256144271976,0.0227453691109207,0.0301471031603872,0.9431668720649716,0.0,0.6523473737865914,0.2365038797432737,0.7132347585335946,0.7447808881269662,0.1998499611193606
2660,0.9369980200938116,0.4913260657899226,0.3809366507115682,0.3567019900188779,0.1938144037935759,0.871543076903959,1.0,0.501953409998966,0.6897057476112509,0.8332814344703707,0.0,0.0360996011044929,1.0,0.0,0.6635104729594189,0.2346516685670537,0.7559905341200258,0.7112964015909021,0.1780104093835021
2661,0.9359009894303476,0.4611198985828928,0.4436419060622829,0.2855580671548934,0.2214422517509333,0.8601348175820961,1.0,0.4820500777842845,0.8063652155750802,0.8842625069374446,0.1385882445469288,0.0160473970760722,0.8747849828126746,0.0119901590758615,0.6930275344023923,0.2394546607515709,0.8079875389905278,0.6883386031743334,0.1750830380764193
2662,0.93646321165072,0.4194603795571445,0.4840402748390215,0.4157584672129734,0.1706812534473421,0.8184845582783183,1.0,0.3724791682811351,0.7240878263653941,0.8167798538224772,0.1268722947866686,0.0751475274626343,1.0,0.0274030676895877,0.7601261370919877,0.2315090613783632,0.6596636199804091,0.6373585205930609,0.2338420984986418
2663,0.9347675847930816,0.3917222760677455,0.4071268453261004,0.3433338925814034,0.2065829923241463,0.7263079994628285,1.0,0.3577980696677782,0.9125643039931988,0.8024006135529164,0.1259876579761538,0.0790713364220936,0.9715258078670624,0.018352169004906,0.6668023202186462,0.1815121632414222,0.6256241682953012,0.6876661002175137,0.2529812041364925
2664,0.9242565608389716,0.3169927537164801,0.3541242063330971,0.4864893056439061,0.1517384864388272,0.6858550839318484,1.0,0.485458920357479,0.786038852764178,0.8372298303435968,0.15076782868542,0.0724060866890972,1.0,0.0469173122782585,0.7496853547315061,0.1372196108052729,0.6381441381580598,0.6002699751636034,0.2672146185676787
2665,0.9231105469289698,0.4283222062377263,0.3748835769117907,0.4194443027961552,0.1438120256365657,0.7041249903680842,1.0,0.419551478975487,0.9126367247542004,0.8461242640892427,0.3171745044858252,0.0764696428656092,1.0,0.0185090229447929,0.6737584479520669,0.1575096983893003,0.7514065372702592,0.4411174323365571,0.1905131773149899
2666,0.9236355496474786,0.3605136401305401,0.3606288671229671,0.4469711571030685,0.1361586103488098,0.7836923920823676,1.0,0.399893448924876,0.7805673808161427,0.7950991146903149,0.3388477141345759,0.0873323715421981,1.0,0.025423173257418,0.714253980122096,0.1010293476150934,0.4630860550047684,0.3079382912652086,0.1907315455121662
2667,0.92650084058996,0.3548692943271377,0.4128503645176697,0.4224447989577124,0.1093404022514107,0.8096303058344659,1.0,0.4882570882929983,0.6607271196059897,0.7422370374080658,0.1767658818397582,0.0895342021368072,1.0,0.0128900707451382,0.5782384636566276,0.0741254588776246,0.4217618412564752,0.3432502914701218,0.2847408371056613
2668,0.9323401449226584,0.41498255743257,0.4324573944380177,0.5306384659187597,0.2880330668689093,0.8281093150254203,1.0,0.4284756660781274,0.8231176036601917,0.758845407064137,0.0512656225960664,0.1494230564480504,1.0,0.0132104544085936,0.5913897563378157,0.0936528991135567,0.5181416669381335,0.3215200533169045,0.2956222410368385
2669,0.9365895547760684,0.40911553895155,0.3930946929424562,0.4980649074363208,0.2592221972154337,0.869397632387644,1.0,0.3860977755593751,0.6844294128990748,0.7050712258082188,0.0975741289486121,0.1318695043737755,1.0,0.0071042018851004,0.6654657879708819,0.0503084871351343,0.5563438984305286,0.3662470459823483,0.2708644970007833
2670,0.9321252833242248,0.4038830273632671,0.4115941509560252,0.5103563841197647,0.1904714880571743,0.86730978702385,0.992895163452277,0.4581039825780835,1.0,0.7489247617286863,0.0,0.0839593434544614,0.9829835512868822,0.1487515173009725,0.6660300258674242,0.119805574325647,0.593909814715768,0.2961178979173106,0.2303670282211456
2671,0.9354052424719836,0.440822913329833,0.4150689275355174,0.4954015919130085,0.3169430189684016,0.8343526532653935,0.9547385268202953,0.3438343639555337,0.9064712567891986,0.7878410988593212,0.0732796579982187,0.0965120276887667,0.825385139005025,0.1479484693831849,0.6992034370869725,0.0774363583054245,0.5116396158957052,0.3337244627365685,0.3309067478020061
2672,0.9319920134696354,0.5050931360085031,0.3843765093978317,0.5358134897092774,0.3248828025958041,0.966984049653804,0.982918143274723,0.3901422289598572,1.0,0.7730102306105828,0.1255098155264164,0.1174815446833168,0.8272495276506089,0.0996910277373468,0.6562026980639276,0.0989380715764499,0.6518551392077854,0.3644337114413012,0.3148791678010489
2673,0.929340872812455,0.4685648503898415,0.3553908958897944,0.5172420834117819,0.2854579763626175,0.9239448301590903,0.9447079945048188,0.3506177109243563,1.0,0.7524307993929387,0.234311926710981,0.0994898168251609,0.8038771070996148,0.1456828277702528,0.6380880719852637,0.1243358399703563,0.598931818449765,0.4142510955113001,0.284444985155544
2674,0.9322175488758532,0.4975632448544574,0.4260790540288894,0.5298993234713655,0.265458267563414,0.8974725557439934,1.0,0.4104151199516646,1.0,0.6870373865658239,0.2115693555664952,0.1279410036306986,0.7516054561555543,0.0780968349501599,0.5575119154641001,0.064897027578196,0.6503361627769632,0.3861194018098271,0.3132138054790552
2675,0.925724922234928,0.5249956425085713,0.4101934535261677,0.5350792778300071,0.2959136339915648,0.8362558220303874,0.8949081746158942,0.3518132807361964,1.0,0.6897980127451478,0.2228495262226687,0.16518169477973,0.6725461631454018,0.0797336090669597,0.6311067376068316,0.0933471285731177,0.6153211579804602,0.3401490766455045,0.3463973152075781
2676,0.925546255701743,0.5268043943017339,0.4238518927859602,0.5290204296536887,0.2369572652717796,0.886025144740477,0.9279091602862742,0.384483405320623,1.0,0.660284231107016,0.1805369368511712,0.2021237302554585,0.5881187422773121,0.0814976270931067,0.5744693750807008,0.1401290096612259,0.5225644633544927,0.3030339569902165,0.3116816593674577
2677,0.9135083595622414,0.5418495337561418,0.4256185421662012,0.4590300868745969,0.2100664586838493,0.8596237771227634,1.0,0.5273844435461479,1.0,0.6367206781359777,0.1955873576395223,0.1642239382143398,0.6880142093488576,0.0763162059893764,0.6322377960652941,0.1223666100503288,0.5382901174395393,0.3445104155982127,0.3129205077085087
2678,0.8989267210726304,0.5483905011308903,0.3915594324148049,0.4228873843631868,0.1748687286137967,0.8322741040335693,1.0,0.564572442925068,1.0,0.695128443605782,0.2160650203438524,0.1187805110168993,0.9557947123094432,0.0538590540031192,0.5918552969450698,0.1794389641588027,0.5211166043246592,0.3956060703330851,0.3119755275698759
2679,0.9058562869192112,0.5904962158526976,0.3487999208631505,0.4689358259191719,0.2684174211271706,0.8775008091274865,1.0,0.6388278903456763,1.0,0.7734740349510505,0.0391113585631633,0.0989674636461021,0.8132926669812875,0.0297890723450087,0.5970263734620109,0.1914874695090349,0.6430862010934544,0.3448502599016775,0.3028583929843796
2680,0.9111247476792502,0.544200035392668,0.3800107732001492,0.4218770332360581,0.2428671447654071,0.9447188745582852,0.9745542918726872,0.6202347276768738,1.0,0.6937024982174147,0.0394986985296021,0.1056891504329726,0.7518252523089187,0.0396952116618467,0.60085592652955,0.2548099082047672,0.5890214594706525,0.2043284895424901,0.3976018530006852
2681,0.9044199915465034,0.4793113266899183,0.3195328624603955,0.4589864486990792,0.2353426866533619,0.912846754770638,1.0,0.6774001611034343,1.0,0.772505507016502,0.0,0.1676924724209672,0.7472699434913398,0.0024174333966889,0.6663020008622278,0.2387916027615964,0.4099472707747204,0.1503102181582313,0.339976797099341
2682,0.8986466512486231,0.4983065105855482,0.3357682308184043,0.3754573961162958,0.3000844797937189,0.9322473657724318,1.0,0.6231819941968404,1.0,0.7847619291742363,0.0745108749530963,0.1365544416354676,0.8333126398610584,0.0,0.7015510712635906,0.1913497475683695,0.5217889558953724,0.1234114608811632,0.3660835715591268
2683,0.8862908537003384,0.5122845856896405,0.3587137063435849,0.448768127124984,0.2656726513880468,0.9144847331392733,0.936143563628086,0.6400088922101959,1.0,0.8030405246310237,0.0670276632754942,0.0905612759211836,0.9211173297209402,0.0035595453163864,0.7065425520594051,0.1832210123494922,0.4735577976618276,0.1087664949110342,0.3757116672859482
2684,0.8554094242030825,0.4289732981402939,0.3382714492217737,0.4819557579552435,0.2594402567425546,0.9331907654928312,0.9053339156686012,0.719870339516889,1.0,0.8031855120069338,0.1436149142828011,0.199921768936949,1.0,0.0,0.715353275514356,0.2435808953647558,0.4940676390377786,0.2257453660173,0.3794294398232574
2685,0.8544666151256443,0.504751125680508,0.3651159829112487,0.5352658519216343,0.3016450934981123,0.9254894967413666,0.9332429744197605,0.7585406582137887,1.0,0.8092843834212539,0.0718803659073388,0.1461816843179526,0.9984576908087972,0.0116840701515765,0.5118082096086511,0.1897995303743519,0.4275700167810417,0.1813826699609076,0.3558415371666384
2686,0.8893663436344165,0.4726305881185785,0.4241986696941692,0.5116136448640209,0.4403805470993112,0.9915716060723984,0.9973388444028548,0.7823296899908003,1.0,0.9276479235087356,0.1380675756295871,0.1414439976102773,1.0,0.0610143886868118,0.5558868949225534,0.2445839522564032,0.3365104540179094,0.2453818191323284,0.4113943903273722
2687,0.8952182384175923,0.5139490359531633,0.4023718317836486,0.534381339117049,0.3609594093269794,1.0,0.9890995228874292,0.7701699160596387,1.0,0.8848780005244855,0.0883724227532239,0.0851947808621644,1.0,0.0279207686272299,0.5590931488150767,0.3050214444924086,0.3377616926407672,0.1867393401248277,0.4676021052184774
2688,0.9169527710408356,0.4266703432326697,0.4044483797584062,0.5683109260899307,0.3491906745661557,0.9964714731215132,0.9138693142232116,0.7384747461852804,1.0,0.883075103243561,0.0592208596270747,0.0390682424647489,1.0,0.0443218535611515,0.5635513957452902,0.3104568549271768,0.3504061813385649,0.2185441313198367,0.4382993971337365
2689,0.9188400958126226,0.3801313557923337,0.4513272916999341,0.6422793789660365,0.3281142054967956,1.0,0.8349135439722627,0.7046688805290059,0.9357834779281348,0.8390247649295546,0.1475673794899289,0.095341912746698,1.0,0.048533700733679,0.615595443842664,0.2911939757366316,0.5010164406647998,0.1852916835379273,0.5187705450015495
2690,0.916356955513635,0.4465803852354849,0.4793377211003489,0.6498122660649092,0.3068751590543594,1.0,0.8078183038586526,0.7384024786555516,0.9435963633803618,0.8524048958411902,0.1671195674936361,0.082321120434876,1.0,0.0007365623640813,0.4920298565967717,0.2416047822409355,0.5628959974333134,0.1977842339705083,0.5508950030985567
2691,0.9164775533067384,0.4316461777594322,0.4307067148277009,0.6757627571992686,0.292650990345162,1.0,0.7609362513857861,0.7734464278711121,0.7863457297812708,0.815943870279205,0.1410420682693563,0.1131174559301342,1.0,0.0659768560330338,0.5820479917607185,0.280532228223125,0.4136198935571004,0.1148115050467707,0.5603703759738727
2692,0.9174311449686476,0.345774064405165,0.4441606216488353,0.6959251371397407,0.2643566070170255,1.0,0.5854842956138521,0.6488109895489348,0.9228542388355429,0.8500136280034275,0.1632849326734671,0.0892024803558311,1.0,0.0714549897230867,0.5264562172445544,0.2698741097424061,0.4473770067618445,0.1980889092489954,0.520682865348244
2693,0.9062896339567674,0.3377968396466626,0.4850294573309318,0.7124630583315519,0.3062787323175464,0.9677722859572384,0.6863365219319887,0.6581937685042755,0.9172556793559564,0.8014436931448174,0.0642992346577753,0.1103698856562762,1.0,0.0,0.4415713569107695,0.1991010595237776,0.5724914777669661,0.2268293465948401,0.4854866729495679
2694,0.883462209560961,0.2876959593989662,0.5172357177440848,0.7178920756290608,0.2858682027403772,0.9474800979687872,0.5328319908869429,0.5932082062911235,0.7377986950692365,0.8525092249644745,0.0945771312046049,0.0750054841208099,1.0,0.0,0.5277820113169047,0.1922118442920777,0.4977433320454026,0.1761209456473045,0.4356745506405376
2695,0.8922361846420807,0.312426492078658,0.4959035388203177,0.6878130754839031,0.2799362671473414,0.9386758192934288,0.5392341233916316,0.6860425295752179,1.0,0.8612315850047857,0.1260400580255765,0.1385002060078518,1.0,0.0842377282549376,0.3546038575034765,0.1824872285401943,0.3989160272089831,0.1792464594596683,0.4146463961333477
2696,0.8969183233352555,0.3565825292228994,0.5295379103794005,0.6247432320476614,0.2707506109566401,0.9221541874301006,0.6840618707436846,0.5928601769957234,0.8794342743894528,0.8785967294379468,0.0994235928403017,0.1307233823911933,1.0,0.0335854985497031,0.2965987687152853,0.1882792344910974,0.5177873208833362,0.2004555309032009,0.4090034431283822
2697,0.8945684480219476,0.3480437068195885,0.3897570505262963,0.7044436564482217,0.2467045690140727,0.950034518978258,0.7711624769020582,0.5158058679662819,0.8655592367540244,0.8696387001598237,0.0651639366073842,0.1314043537219407,1.0,0.0931934679192148,0.4148038184272575,0.1995544709014636,0.5523705698889815,0.2277236579560579,0.3489311048099279
2698,0.9025036332226488,0.3554711249263234,0.5338269119984276,0.6697241618966444,0.313410983018424,0.8560540493346869,0.8163239250826395,0.6621858084097978,0.8538263242016325,0.8249621543015578,0.0,0.0776523107196096,1.0,0.0743451659823379,0.298298790445413,0.06319790734557,0.5493647878578081,0.1449775370645164,0.3823837887166949
2699,0.8909076575337274,0.3417847803697994,0.4802499766469173,0.6966670988377296,0.3340740129824359,0.8369052520282773,0.85208554839772,0.510391945363203,0.7641293548311284,0.7267105410363262,0.0935311988129462,0.0910146360799265,1.0,0.0756491445505121,0.242778425560219,0.0773918317221869,0.6577273046355208,0.1592530789597396,0.407317336757649
2700,0.8739685445146044,0.3220393530839827,0.5054030237772709,0.7251291560125864,0.2813219762326749,0.7161811347536121,0.8341646756430149,0.6214488890763895,0.6834712060040667,0.645066711315418,0.059800681783042,0.1079833535934285,1.0,0.0066659209425126,0.1427598213994516,0.0,0.5922453023374668,0.0748403160831063,0.4584597605287866
2701,0.9019720461493548,0.4015095887958526,0.51631947912024,0.7290616225159009,0.3495167818625643,0.8330080158344517,0.8687764336933863,0.5178026317715764,0.8330031168911767,0.5892199226845798,0.0619365737141606,0.0737719695205078,1.0,0.0,0.1123548382878286,0.0113944262309912,0.5953095087737205,0.1148839987796804,0.435147814105607
2702,0.8894690522092987,0.4109467746429941,0.4771851983276614,0.6875193263590506,0.2714659208412557,0.8933803316279301,0.9221398325894438,0.5901822086905315,0.9515177098255546,0.6196901468516074,0.164078751474367,0.1014010288176778,1.0,0.0,0.1490670912964032,0.0054457006472518,0.5664509281469972,0.1189165834122524,0.4998430756000802
2703,0.8609109456875205,0.3366033128224952,0.5158924695614178,0.7218469181219505,0.3795747360917078,0.8647812020655491,0.9255747693382418,0.5324993711241972,0.9692762473256394,0.7065526443859917,0.1179427629036124,0.1316847357733715,1.0,0.0,0.1996096730456486,0.0216219647787437,0.5576398959067242,0.1715921846324589,0.5811437398617281
2704,0.8564162972754005,0.4618050042106431,0.4921870876931693,0.7138127071742594,0.2729655479908608,0.939680494148688,0.941083508454588,0.5307152648727972,0.915022959274207,0.6590184848515397,0.0956152817744756,0.0779827849347562,1.0,0.0091141943586573,0.1612842887801304,0.0176615495686976,0.4985042080680207,0.2324661558724004,0.5747886720880667
2705,0.8747665600828388,0.4322021598250294,0.5520551976986673,0.7739792864081866,0.2966999628513502,0.7884848978500967,0.8439868599376137,0.5289275735696377,0.8471300013886783,0.7233858560721095,0.2186192245212742,0.1064642129205139,1.0,0.0030023797637001,0.108893655150465,0.0445078230612818,0.6316736888193234,0.2506819347645099,0.5700219035166733
2706,0.8846863678128764,0.4994529604171089,0.4602035615971732,0.8244060627449402,0.2784808345891498,0.8258362430273885,0.7719518767954257,0.4465060601438966,0.9599173574577508,0.754381159867028,0.0673916280473739,0.0922033031482178,1.0,0.0,0.276406707687821,0.0546391804590622,0.8900184722209376,0.288808202377379,0.5214381845258442
2707,0.91168901205285,0.4746824779079696,0.5102022177192513,0.7687683679342052,0.199453127971497,0.7607345820772793,0.6639665522934326,0.4413031612928913,0.949915324508613,0.7248655282146985,0.1207182496145913,0.1498774524293553,1.0,0.0,0.3105413650956918,0.0378885049701003,0.7646429073509435,0.2593154270194294,0.4883347277383909
2708,0.8975555199659784,0.5209120280256649,0.6019435711872777,0.8059814994198605,0.1796048022615846,0.6874132288538322,0.7572654066788261,0.4786380356950214,1.0,0.7090062275411939,0.1035797889959836,0.1927740641946324,1.0,0.0235331546518913,0.2764065271459518,0.0541093518822576,0.8345436130621412,0.2462049094222508,0.5639257028148503
2709,0.9224006428513242,0.5066782914700374,0.6057251816346467,0.8005476084810239,0.2850467003420422,0.707784276839451,0.8919918011348891,0.4868846538272453,1.0,0.6886582323862989,0.0529366697399341,0.2055221400161311,1.0,0.0266524408973666,0.410951530243726,0.0950739584662766,0.7809034159396603,0.2243778807192132,0.5509677498035762
2710,0.9038639380638658,0.5841956945727534,0.5523924510385194,0.7467992708429771,0.2991059026859827,0.7077904771652672,0.9737994232798336,0.4262184904605182,1.0,0.6340652172081052,0.10113474726611,0.1544647389153473,1.0,0.0080964836918589,0.2528357258770523,0.0151570530142361,0.8631229620135091,0.20673045002645,0.545740936408171
2711,0.8945438782070668,0.5219435369586973,0.6301401821282903,0.8023467833465504,0.2843191102553394,0.7497282531427455,0.9229596903865672,0.441057134685988,1.0,0.657164258121747,0.0447071686579558,0.2542894724576265,1.0,0.0,0.252921586519765,0.0344730721962196,0.8285055119244626,0.1986692430164651,0.5064162259016093
2712,0.8996749663434903,0.4617644341366395,0.7341240997087362,0.851959272496364,0.3128377800632955,0.7152435934268697,0.997613184291141,0.3696173986905567,1.0,0.6469910772404852,0.0196193295230701,0.2186496780094455,1.0,0.0297433609252749,0.1884062507543576,0.1925377320497332,0.9628101648944092,0.074952146613494,0.4668641033166329
2713,0.8897198018741109,0.5192790361140299,0.5410261661150372,0.8041260688585198,0.2198760894361787,0.7364497876325433,1.0,0.3928405868921413,1.0,0.6080650384717805,0.0,0.1988691066276599,1.0,0.0474317183415258,0.1844390561092013,0.1293364882658106,0.8194254191855967,0.2019626688638071,0.4823825132156465
2714,0.9030551805649482,0.5028959192164082,0.5335117404573841,0.8141183164418276,0.3238918770660042,0.739750607602992,0.9706463645486546,0.4323495444302417,1.0,0.6513798512685733,0.1123739674536173,0.1690213331047095,1.0,0.0220382149407036,0.0959457544302793,0.2723296771911427,0.7634386625985936,0.1565401087281596,0.5288026849512553
2715,0.8997634722694587,0.4348005445177781,0.6440041600193142,0.768609097004846,0.3780389437994568,0.7766407789320005,1.0,0.3949992468430999,1.0,0.6816184065167948,0.0837064292526649,0.147459376592915,1.0,0.0175523728218452,0.029105300667053,0.2644807234314599,0.7402735398395112,0.173939964310493,0.4726256050509839
2716,0.8850879778249364,0.4482194889703768,0.5383012606668304,0.7751582498896843,0.385557358606705,0.8178394927315213,1.0,0.3636599030143815,1.0,0.626511096749236,0.0724867417103646,0.1749274091754677,1.0,0.0015177710870215,0.0,0.2779959928493828,0.8882139820398021,0.2966498768368027,0.5737418985287704
2717,0.8679740017217643,0.4411871832089947,0.4896543974169118,0.7049348005644366,0.3406261395456088,0.7659734265858621,0.9810082281313304,0.3167819634732485,1.0,0.6213570566682538,0.0,0.1453595253390146,1.0,0.0043514084240425,0.0,0.2226298731577661,0.7650885743925898,0.24879418088336,0.5603410330466051
2718,0.8487596920660548,0.421095774507835,0.5845451010770982,0.7176306409578206,0.229478905690781,0.7859965963816158,0.9807134163074404,0.3549950016699986,1.0,0.6045923763107668,0.0108925722657795,0.1368856520063286,1.0,0.0,0.0,0.2227186198054455,0.8431941151569164,0.2217949549922202,0.7071555399390047
2719,0.8458155412416215,0.4953861060045875,0.6290094913270976,0.7569695408943535,0.1690509473726175,0.7742876778818844,0.896483783097026,0.3083414445262866,1.0,0.6014821931610352,0.0566033105059904,0.0906409129204403,1.0,0.0251170074354259,0.0150183312010365,0.1849532285843287,1.0,0.2165465516044519,0.6626026836712154
2720,0.818216123394979,0.4448404061649229,0.5630845694797763,0.7882881830789723,0.1666772903471421,0.8072958998312296,0.8682651663685969,0.3410076790827201,0.8756278997705952,0.5885888319158293,0.0,0.172287871968371,1.0,0.0091233589362534,0.0155377569374755,0.3133941769813603,1.0,0.161710428864521,0.6610462462617281
2721,0.8129768048752583,0.4297312216222665,0.6261181672318948,0.7254997076943316,0.154441538212259,0.7982110211264019,0.8271281622266718,0.4737224733786855,0.6910141132056185,0.5376352730344577,0.1161027132795546,0.12633021259165,1.0,0.0240954461592906,0.0065734793245085,0.257920109748562,0.9576267377828124,0.1699974638471447,0.6975878017005943
2722,0.8600416618356852,0.4528984055115824,0.6840250281672091,0.6617527982807403,0.2472768078383592,0.7047135090981971,0.9074846974679952,0.3911067320462585,0.7350789611635905,0.4709580210176276,0.1758892439032598,0.1610144861503253,1.0,0.0308553344553688,0.0,0.2258989535266267,1.0,0.1555459870525071,0.6955354721560566
2723,0.8581390399860269,0.482691568217782,0.6769628019342381,0.6646937007565243,0.1710256761277175,0.6823754101614486,0.8839578832286951,0.3445287417556595,0.6014734800471363,0.4517222414042753,0.0,0.2398374954370593,1.0,0.0592059436361492,0.0449481344087524,0.283872817783615,0.9760229373961709,0.3417504048064032,0.6328149771369345
2724,0.8661102284125002,0.4023566116893786,0.5860904713371715,0.7030510976036148,0.1453786353999926,0.6280760730472248,0.882983739229103,0.2938351583795043,0.6674955175294929,0.4166532000989242,0.0803711030186488,0.1663587877243497,1.0,0.0616525530236284,0.0406745519644107,0.3042354777461273,0.9409546066104392,0.1491036115750907,0.6556229861453527
2725,0.8710814138796333,0.468512202381913,0.553446626176053,0.72954934258013,0.1398499869872954,0.6112178624962202,0.9420287364722152,0.3507619658416948,0.6843239336614854,0.514469348745847,0.1328998768069509,0.2149195824533066,0.9822461104713358,0.0898611587654538,0.0698505521678681,0.3694424630213291,0.8916059888366487,0.069835578738562,0.6935318112662057
2726,0.8817305345362592,0.4033130575467286,0.6044008541684196,0.7900683240418537,0.1765281151492432,0.578435388660265,0.8957797855681386,0.3577753411123363,0.8998090732368766,0.5369756493089782,0.1132579188137036,0.1723527916568691,0.91237354399443,0.0544234027223521,0.0582879452551896,0.4754487385465144,0.8581924680215264,0.0,0.616944109864073
2727,0.8689565911551651,0.3891401114233323,0.5733482086952076,0.7937604944268747,0.1805804116025277,0.5886158177371772,0.9275053416243326,0.313061311623315,0.7128239842893265,0.4617136550324319,0.1618336747397743,0.1318904512070574,0.7900149101524861,0.0369605452633456,0.0542075585986317,0.3822885050743524,0.6513176751505896,0.1041903906550359,0.6933417715178801
2728,0.878332878646435,0.3634190455157665,0.6662916712866821,0.797182065334849,0.1397401497753674,0.5631790308929087,0.8583869079374808,0.4537425101884426,0.7510709102507176,0.5087754319903739,0.0678866503850263,0.143917431339876,0.8508000266851992,0.1097659830111808,0.0258529016697583,0.3881619881779404,0.7379981992144568,0.099099784002055,0.6607613682657931
2729,0.8880234206233686,0.4162706467291995,0.6867286609906735,0.7712851783801776,0.2098289618567198,0.5192404487012247,0.7840389698672298,0.4128159115066092,0.4508144177660188,0.5049110473595355,0.0940098447167422,0.1605691171896228,0.8258304585142016,0.0643915835778246,0.157046703124954,0.3438947543481395,0.8497333132052098,0.1025257578038684,0.6220433754814323
2730,0.8953091404610313,0.4072620185434858,0.5285718977693716,0.7309950264400834,0.1250175854824045,0.5738073236370822,0.7500337990144548,0.4580733052433118,0.4839797665677312,0.5009791502266899,0.141990809130713,0.2139005741851027,0.7404968737982565,0.0590197110232435,0.1138138098377655,0.3770054987466106,0.8973495441347182,0.1767088423454307,0.7094452756435872
2731,0.901837764801862,0.421762671834371,0.6380699805410357,0.7088996413712324,0.1231529472621617,0.5917403238362162,0.7310548280030364,0.4765054807410506,0.6149461904634221,0.486523061912698,0.1590969718677752,0.2891337619926309,0.6948317618455475,0.0595907884775698,0.112491500256306,0.3843721712693601,0.9244368218894972,0.1711590317338459,0.7157999717762908
2732,0.9036446205704728,0.3755098804315658,0.5597305289543167,0.7529584988547127,0.1655691324088507,0.5898541689961436,0.6807321577286518,0.5746853974862705,0.6331745056755871,0.4557147032929164,0.1790922663119919,0.5350237176503696,0.6643551472307504,0.0503085941506608,0.1414804717301389,0.3167040846769938,0.9413551819539444,0.1301055254641681,0.6917567890976628
