n_policy,pack_PPO_Walker2d1,pack_PPO_Walker2d2,pack_PPO_Walker2d3,pack_PPO_Walker2d4,pack_PPO_Walker2d5,pack_PPO_Walker2d6,pack_PPO_Walker2d7,pack_PPO_Walker2d8,pack_PPO_Walker2d9,pack_PPO_Walker2d10,pack_PPO_Walker2d11,pack_PPO_Walker2d12,pack_PPO_Walker2d13,pack_PPO_Walker2d14,pack_PPO_Walker2d15,pack_PPO_Walker2d16,pack_PPO_Walker2d17,pack_PPO_Walker2d18,pack_PPO_Walker2d19,pack_PPO_Walker2d20,pack_PPO_Walker2d21,pack_PPO_Walker2d22,pack_PPO_Walker2d23,pack_PPO_Walker2d24,pack_PPO_Walker2d25,pack_PPO_Walker2d26,pack_PPO_Walker2d27,pack_PPO_Walker2d28,pack_PPO_Walker2d29,pack_PPO_Walker2d30
1690,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2864.449462744124,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2679.835213751436
1691,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2864.449462744124,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2679.835213751436
1692,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2864.449462744124,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2679.835213751436
1693,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2864.449462744124,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2679.835213751436
1694,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2864.449462744124,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2679.835213751436
1695,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2864.449462744124,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2679.835213751436
1696,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2679.835213751436
1697,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2706.973801502824
1698,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2706.973801502824
1699,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2706.973801502824
1700,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1603.6118531129068,1360.055661817683,2706.973801502824
1701,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1702,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1703,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1704,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2869.533852738693,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1705,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2888.586285700492,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1706,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2888.586285700492,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1707,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2898.669606128745,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1708,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2937.651908032792,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1709,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2937.651908032792,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1710,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2642.155669866952,3175.214445290089,2407.408114006519,709.6743227436099,2992.303822853566,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1711,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2663.2931610942937,3175.214445290089,2407.408114006519,709.6743227436099,2992.303822853566,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1712,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2663.2931610942937,3175.214445290089,2407.408114006519,709.6743227436099,2999.49470854716,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1713,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2714.2138551016,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1714,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2714.2138551016,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1715,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2767.697150572783,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1716,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2767.697150572783,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1717,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2805.850771760125,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1718,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1823.7065591999528,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2908.183716795626,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1719,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1845.0710110531213,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2908.183716795626,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1720,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1845.0710110531213,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2919.7052098531444,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1721,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1845.0710110531213,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2919.7052098531444,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1722,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2919.7052098531444,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1723,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,2919.7052098531444,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1724,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3034.2923877760654,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1725,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3068.068102130413,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1726,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3068.068102130413,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1727,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3068.068102130413,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1728,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3130.6491522868723,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1729,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3170.148391213566,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1730,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3170.148391213566,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1731,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3170.148391213566,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1732,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3170.148391213566,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1733,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3170.148391213566,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1734,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1735,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1736,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1737,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1738,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2706.973801502824
1739,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2707.882117153525
1740,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2707.882117153525
1741,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2707.882117153525
1742,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2707.882117153525
1743,1497.042821871462,1908.4545032862425,3145.89705975008,1871.9346147136,399.7961386203766,2552.1244654456887,2710.016770969719,2596.002854684055,1871.7457594994887,3029.351273832436,2270.46321660769,2178.295261141837,2629.763811230728,2212.6659404364723,1694.6076323636971,3221.086224780321,3175.214445290089,2407.408114006519,709.6743227436099,3013.511665838686,3456.0582995781897,2893.076774633765,2498.225981353143,2193.386351740241,2942.895177744,2364.01174341476,1555.3416052912123,1605.7947384460867,1360.055661817683,2707.882117153525
