n_policy,pack_PPO_Walker2d1_relative_perc_criteria_best,pack_PPO_Walker2d2_relative_perc_criteria_best,pack_PPO_Walker2d3_relative_perc_criteria_best,pack_PPO_Walker2d4_relative_perc_criteria_best,pack_PPO_Walker2d5_relative_perc_criteria_best,pack_PPO_Walker2d6_relative_perc_criteria_best,pack_PPO_Walker2d7_relative_perc_criteria_best,pack_PPO_Walker2d8_relative_perc_criteria_best,pack_PPO_Walker2d9_relative_perc_criteria_best,pack_PPO_Walker2d10_relative_perc_criteria_best,pack_PPO_Walker2d11_relative_perc_criteria_best,pack_PPO_Walker2d12_relative_perc_criteria_best,pack_PPO_Walker2d13_relative_perc_criteria_best,pack_PPO_Walker2d14_relative_perc_criteria_best,pack_PPO_Walker2d15_relative_perc_criteria_best,pack_PPO_Walker2d16_relative_perc_criteria_best,pack_PPO_Walker2d17_relative_perc_criteria_best,pack_PPO_Walker2d18_relative_perc_criteria_best,pack_PPO_Walker2d19_relative_perc_criteria_best,pack_PPO_Walker2d20_relative_perc_criteria_best,pack_PPO_Walker2d21_relative_perc_criteria_best,pack_PPO_Walker2d22_relative_perc_criteria_best,pack_PPO_Walker2d23_relative_perc_criteria_best,pack_PPO_Walker2d24_relative_perc_criteria_best,pack_PPO_Walker2d25_relative_perc_criteria_best,pack_PPO_Walker2d26_relative_perc_criteria_best,pack_PPO_Walker2d27_relative_perc_criteria_best,pack_PPO_Walker2d28_relative_perc_criteria_best,pack_PPO_Walker2d29_relative_perc_criteria_best,pack_PPO_Walker2d30_relative_perc_criteria_best
40,0.7929643271516159,0.9190676918010734,0.5504909761594196,0.8787328371051176,0.7772613270119683,0.9779643219626816,0.7870410411274116,0.7980019774451117,0.7820602345998209,0.9648149215997968,1.0,0.6835360910472776,0.7477648071078645,0.98817726890556,0.7367750996387411,0.8672661695243784,0.9091857383825276,0.7890015510721372,0.8794589580076424,0.7515873717238827,0.9377930278571764,0.7580575938269467,0.8291529118502876,0.9807896421417124,0.7055087039409382,0.8568823092443586,0.9095708813027134,0.9827177905121762,0.9269952117122036,0.8078963605751163
41,0.7894510352120316,0.9152095898053672,0.5598751747126866,0.8767040595077107,0.8122513356390036,0.9789980525659534,0.7933826641229602,0.7897618297820733,0.7824540466265538,0.9496859524659204,1.0,0.685453896565606,0.741246442921898,0.9732808211626368,0.7483114298835277,0.848518181638276,0.9006451720470399,0.7953384650345009,0.8789389258117606,0.7506119963955764,1.0,0.7638964970700494,0.8285294803130756,0.9986026383723934,0.7024981020812683,0.8638971394369538,0.916196664414783,0.9664592620248644,0.9371670882941224,0.8085990337559792
42,0.7890513306586763,0.9137345986592772,0.539328178635534,0.8720083816666242,0.8106204346602359,0.9728066008970884,0.7954196924921981,0.789749211584813,0.7837539933554113,0.9884472401150772,0.9611876305915068,0.6869223491192162,0.7357159826725546,1.0,0.7555020088584268,0.8349469096682156,0.9031213818978044,0.7763576947270328,0.8973937211996369,0.7508887277686125,1.0,0.7684717548999274,0.8257975284894599,1.0,0.7073982373754503,0.8851851096778119,0.901547618150119,0.9643824748646082,0.9494997202004288,0.8049124339168031
43,0.7907658643650747,0.9122385210042208,0.5361616859846878,0.862746706693118,0.7812722076505938,0.9620202732275168,0.7959130970047039,0.7835081235794827,0.7725708967096833,0.9919957264994216,0.9387972112915852,0.6882730810080344,0.7626037999281189,0.9058382188201504,0.7412415328755617,0.8287364872458364,0.8918902451423262,0.7763164607976524,0.8678739711281444,0.7508785553941291,0.9008439111897528,0.7641183727265296,0.8269157219727988,0.9839990702554688,0.7010181413342746,0.8962452783978726,0.9091646876539315,1.0,0.9505609538681964,0.8110739247198362
44,0.7878490888955231,0.8976652848665546,0.5381507826875246,0.8668542954770738,0.7729276145504631,0.9615766576795972,0.8018819683880581,0.7806383531375705,0.7703310587808625,0.9706686295123368,0.9284874479331022,0.6908093628050098,0.7551025429489256,0.9524412644542104,0.7522014885824775,0.8408431293060903,0.8896390369960678,0.7874443987417639,0.8422974018041615,0.7494580781299135,0.8263123234198765,0.7814076020330644,0.8236815064520417,0.978362616927876,0.6996776784958186,0.8894672801797969,0.9108822250967404,0.9693087869024404,0.944369027847156,0.8144574553080183
45,0.7879572136398165,0.88697987504586,0.5323391665251658,0.8757571095380937,0.7652000308808415,0.9735173068955084,0.7992867470982328,0.7776302052360318,0.7671893402964587,0.8868421822432256,0.9373024084467106,0.6903936413708686,0.7754764015593152,1.0,0.7495388255429931,0.8178218949661834,0.8796623808674912,0.7726065484691577,0.8003843380284058,0.7510858151738827,0.8399295994101011,0.7859214632699089,0.8235192318007578,0.9595417057891548,0.7016933605191119,0.8941002532228853,0.9090727594717292,0.9768143608487906,0.9663767986022576,0.8098702052727643
46,0.7880425064500616,0.8920221703353974,0.5258718092052512,0.8687725910121131,0.7644957199741131,0.9799801245532976,0.7992227973007535,0.7758666508427283,0.780799332872964,0.8945258676441764,0.9285837494300284,0.6913030327762543,0.787213652790111,0.904978111619803,0.7604643392506762,0.8142968328521223,0.8882066136292781,0.7871749274758304,0.806604475704701,0.7509755060790789,0.86826901233353,0.7778074714392094,0.822329034959532,0.9761208645794716,0.7014502076564173,0.8921709603127183,0.906453111820244,0.9912737486728204,0.9531790961121644,0.8120791384693626
47,0.7895877921375267,0.8900938852117634,0.5383843567280011,0.8685928293184306,0.761847211566818,0.9754049749058517,0.8059222959517628,0.766865942178211,0.7543683569374754,0.8714586112908681,0.9069001780490548,0.6923749265044793,0.808882816487494,0.933002972057028,0.7600322497784188,0.8172152009985414,0.8955161811105045,0.7734109291489888,0.8066755114669476,0.7519927446598842,0.8347015512685618,0.7772872667835337,0.8217766664085642,0.961441480501839,0.7037034214880917,0.912317188085159,0.9069144199380644,1.0,0.959466018339402,0.8142695304205837
48,0.7908746471196165,0.8906057364387782,0.5509661000080692,0.8697756757050695,0.7577717624169099,0.9736942682246869,0.8052403723320158,0.77509898747959,0.7616125222375865,0.8620393035138466,0.9106122969844536,0.6923602573539622,0.8073894183158946,0.9852669265577816,0.7548024201683076,0.8274555816416183,0.9206625594197512,0.7773252463498062,0.7935055294937315,0.7560070111470839,0.8129285549307995,0.7671059181800395,0.8195340825778686,0.9998131579049908,0.7049840523170788,0.9300494544205828,0.9083369975373023,1.0,0.9602471957893928,0.8119835292101599
49,0.7969265011474249,0.8846782537811874,0.5593261817676574,0.8713179113680314,0.7386195527594075,0.9782844751031128,0.8095800047886984,0.7720649684138347,0.7502995708346831,0.8552471072344319,0.9149875736414624,0.6969997173200697,0.7948257719954481,0.9765406150846764,0.7566705140600672,0.8461714389101831,0.9096339594040792,0.7591700508980832,0.8031276466818209,0.7565948675032049,0.8472912285293459,0.7627203604141521,0.8219726096335607,1.0,0.7074013403310025,0.9477206439303296,0.906973328709844,1.0,0.9462535634187874,0.8147100631016331
50,0.7994580104863916,0.8805632221839493,0.567661124328136,0.8767346264414354,0.7350075013509432,0.9760837212757868,0.8182594165992285,0.7775104021502746,0.7241583733151724,0.8884333501597617,0.9041874957801876,0.6984775311263681,0.7596379492112858,0.9413896991039876,0.7500913271247367,0.8444322380271635,0.9261131158979634,0.7662095379469377,0.7966686905671119,0.7589762434740419,0.8442155804494919,0.7598666763205052,0.8257764195677394,0.9851628834887204,0.7059827852015707,0.962238879623126,0.9149170260317164,1.0,0.9492226440511669,0.8133751589047697
51,0.7978203280206074,0.8845773017133409,0.5856761343138462,0.8850713270378436,0.7397252148187204,0.9713720524199272,0.8267284546167993,0.7760535802217857,0.7150968271483401,0.9461449738186472,0.9260105478466746,0.6981643778139149,0.7477093818397866,1.0,0.7502465696444839,0.8468944344994678,0.913961306067959,0.7684309811558424,0.7926558140952998,0.756871621110773,0.7737985878515358,0.754547482833881,0.8272348502077096,0.9196424728156116,0.709580733447301,0.9589571973468456,0.9123629357179276,1.0,0.9515548918901368,0.8163512200479442
52,0.7992562499597108,0.885926070333532,0.5821845223549464,0.8973120978762222,0.7355732029192715,0.9765492325181434,0.8147707918631787,0.7738858536757525,0.7110054260792056,0.978559047083198,0.919906888146733,0.6991495046078853,0.7514959735153791,1.0,0.7520621117165671,0.8405742461108374,0.9112740780140328,0.7620115915775109,0.7881771083061097,0.7576452093139365,0.757908197813282,0.7561416008102305,0.8344192665918411,0.9066821298109836,0.7111064340566001,0.9421620209850398,0.9279503891624048,1.0,0.9580374452823396,0.8121107208142263
53,0.7994563957791816,0.8833100596694365,0.5629819900215454,0.8964789781148371,0.7340442944638726,0.976778918038216,0.8231282454013523,0.7719407617479092,0.7105588479788676,1.0,0.9362684733291572,0.6949107613160255,0.7651183124123402,0.9480432066383674,0.7597364533421193,0.8493390636178691,0.9022710665104616,0.7718082554731159,0.8006439254600596,0.7527649210926934,0.7592663334000233,0.7577136279400605,0.8511300656182451,0.909378673143717,0.7132019086515585,0.9434376758764051,0.94431299048645,0.9908158881081416,0.948526925718035,0.8163552539051434
54,0.796941887119268,0.8823339036566643,0.5906516847887243,0.8967553786639514,0.730974914318882,0.9811318427065708,0.8221759667765791,0.772937239506906,0.7062400763542606,1.0,0.9942434227992326,0.6923661578630649,0.7590010027967542,0.9668187466175052,0.7514610551674941,0.8646515775636523,0.8885796735012041,0.765068103113222,0.7914743186146522,0.7535959435343805,0.7774301803101746,0.758247079005133,0.8480015934503496,0.9126756655381658,0.7326134458140493,0.9485736676974278,0.911127042859592,0.987210154210364,0.9458304726502352,0.8130847813773568
55,0.80097653967555,0.8800263539509158,0.6432293512186233,0.8925003715025632,0.7325285478568211,0.983699327933255,0.8326423706352759,0.7722766259034322,0.7098652732421957,1.0,0.9656526217190438,0.6964754807317384,0.7642487372908636,0.9295337856616744,0.751649473717883,0.8675964417785426,0.8906297123427778,0.768349803614253,0.8013246331018335,0.756109607522169,0.8668746655213494,0.7585465286496494,0.8433216209860128,0.92734973582336,0.7357606733260211,0.9122151928647032,0.9083104079949824,0.9752525756372012,0.9382832506943238,0.8164705791202851
56,0.800263554876687,0.879284779534117,0.6079617757898109,0.8966478742871761,0.7331900140418077,0.9732839242251596,0.8349720330229691,0.779290503675313,0.7091039194784746,1.0,0.94713198853158,0.6974261305278848,0.7887533914942454,0.9516648338819133,0.7682211995058064,0.8877663641194007,0.8890545892015926,0.7884346670992312,0.7909127558512761,0.7600675494661782,0.8699061116439294,0.756700004082353,0.8402144330774212,0.923104450292643,0.7491011385304472,0.8965164814108978,0.9155820477398572,0.9805403252937802,0.944144957756129,0.8151340320139119
57,0.8008073502641498,0.8801552074582389,0.5858328528617326,0.8946890434011303,0.7327753850509017,0.9675368054684732,0.833228245441886,0.7850193637056565,0.710941746784829,0.9972813122699083,0.9419913977840776,0.6962757480550316,0.7675245181045369,0.9960207738947356,0.7583389596123921,0.8845475424118672,0.8793091127328906,0.7934289753398887,0.7749284429632264,0.7577704775221832,0.8285776524712858,0.7489039997362277,0.8388065038908004,0.9880951491793258,0.7345301030141094,0.8777271803647713,0.919439036899676,0.973483145781117,0.92634729982017,0.8118716701180705
58,0.8015800894415589,0.8834253645168736,0.5825232927281917,0.8833247035139186,0.7329918249011086,0.980992425512268,0.827101758194434,0.7770482508515844,0.7126919513662657,1.0,0.9687915108543896,0.6923515960011083,0.7724910153029033,0.97513895373265,0.7670957735698318,0.8735928599074041,0.8775123197186739,0.7863994235795475,0.7756186718018754,0.7576377991394918,0.823864300610666,0.7455222823158166,0.8389345058766279,1.0,0.7423625357689831,0.8722856536431252,0.9483424377216844,0.9717538564741212,0.9221983571182578,0.815777810530056
59,0.8031268624815506,0.8802814896674704,0.5790624167675401,0.8887364371247433,0.7361285061995773,0.9765591924426944,0.8413665733020677,0.7861463113580645,0.7172831669426282,1.0,0.9446319631371368,0.692470290723599,0.764915760620829,1.0,0.7620663061782372,0.8791624815673875,0.8669126615582443,0.7855475465306188,0.763453843346867,0.7576073526050243,0.8844894896582017,0.7450089022387134,0.8312251739930994,1.0,0.7564402791369644,0.8751058028001456,0.9785656071551716,0.9718531821904144,0.9234433568633412,0.8115203779920451
60,0.799879787302135,0.8792394847517109,0.6264430411732492,0.8837284271147913,0.737334254708082,0.9846133879960304,0.8334154822679567,0.7889196797465825,0.7174822168364622,0.9787758562953528,0.9349708742263648,0.6925415417615305,0.7586569424550949,0.9447843658985136,0.7533086391107247,0.8847884839733399,0.8604605272172248,0.7914349605683915,0.7683139600796502,0.7575871213827667,0.8665826310457366,0.748977284834083,0.8337254050319772,1.0,0.754318863249175,0.873296086727943,0.9488411085185792,0.9568792734321429,0.9210715491531352,0.8142879449040005
61,0.8025607942753779,0.8786646121149579,0.6089779661168243,0.8785554935192867,0.7375963356793955,0.9826306059205872,0.8500229637721735,0.7868975298737597,0.7177266858523674,0.9730309248113108,0.9403565986572447,0.6927993412623991,0.7829490032975037,0.9390236548178534,0.7530282305803868,0.8818297346813765,0.8676632278972112,0.7988560628352745,0.7767688995663777,0.7596151949165894,0.829544316338615,0.7482851449406123,0.8341535536705048,1.0,0.7457437878448009,0.8606335936001412,0.9337375830422816,0.9426439368119638,0.9085322320406246,0.8149122764408465
62,0.8042277339842198,0.8782729604641848,0.6031140921567145,0.8727807656004627,0.7359853698230132,0.9908365770534908,0.8485620175627102,0.78522991267392,0.7145084415404386,0.9778706120199754,0.9347110324562894,0.6928440725998625,0.8062735904718834,1.0,0.7570283331016203,0.8865637064667362,0.8646778956200503,0.7986052693877927,0.7792966064675142,0.7588884949108137,0.8146016742833306,0.7511596665125991,0.8343041522637146,0.9548906119076286,0.747653553283678,0.8580698666550532,0.9581651136501684,0.8565396153203024,0.9006150202919118,0.8154403968242063
63,0.8019185874287514,0.8786658232031718,0.653350627330186,0.8717175945173097,0.7347364034279674,0.9829175356422336,0.8467336803880228,0.7798228987440686,0.7142891641919823,1.0,0.928203185638093,0.6915938817226233,0.8020217289048697,0.923043640484961,0.7569608539744715,0.8798965985995758,0.867443791245978,0.7956915668280227,0.7878663948644742,0.7623501115034714,0.8100703876173965,0.7494019838515604,0.8341161667038766,0.9440167600253464,0.7495944419337066,0.868085033357203,1.0,0.8495594869371385,0.8977104932363978,0.8183999387678786
64,0.8039406465862543,0.8796536483658312,0.662931254206894,0.8763871197691161,0.7382935758053266,0.9833032727402554,0.8431401311007201,0.7815485099495044,0.713640135846214,0.979332762478656,0.9452302594501254,0.691553201435646,0.8619235735808658,0.8886333954145413,0.7669838611039569,0.922288874718972,0.8653213806591264,0.8012635155819864,0.7927192542145856,0.7625135792601971,0.8664452303299648,0.7508291101822515,0.8371775836690983,0.9503318021044416,0.770681940636503,0.8758941835727586,1.0,0.861698863943524,0.8858862591477678,0.8209534071513214
65,0.8052320496059376,0.8774478712403921,0.6063772057254272,0.8803187556433383,0.7383591790878604,0.9842563810230636,0.8212789812533221,0.7756416902222558,0.7147594419064465,0.953963634798782,0.928591745512066,0.6905453690145203,0.8809042391305651,0.875807504632716,0.7697405479116045,0.9410703117969458,0.8726390597673463,0.7790501705015159,0.7917694941463593,0.7600537564700952,0.8671842418176524,0.7537531602839281,0.8399497143999449,0.8846240453728389,0.7509002119875764,0.8806675990501623,1.0,0.8457669242691721,0.8908202589796211,0.8227336765260076
66,0.8140123136866138,0.8825755780235922,0.5960732666464282,0.8848651150690037,0.7442105239764788,0.9867772506849952,0.8204610124493865,0.7704210496641156,0.7145737735066108,0.9419412257589038,0.961992615487738,0.6927761126022359,0.8533055321757043,0.8983075097696143,0.7731348947002076,0.981712763615126,0.8792610090927763,0.7878625732948772,0.7842912311953486,0.7592288100613638,0.8984593903079049,0.752584204688659,0.843229044263964,0.9398595188165514,0.7619524777772175,0.87372617786155,1.0,0.8518916040707267,0.8957504767673089,0.8272678894479494
67,0.815203633624277,0.8893279067745988,0.592394769092986,0.8899983771215649,0.7453197632299532,0.9847560078683943,0.8148633805854201,0.7686098298225146,0.7192767001143331,0.9271346152237948,0.9677847819852136,0.6931955364122583,0.8727552542543765,0.9218687209423334,0.7754446760023913,0.9694102867481864,0.8724307463212067,0.7847184781023677,0.7939095413434577,0.7609593754116681,0.8862259685741395,0.7612020139274225,0.8463520654157985,0.9764195424418448,0.769981286272492,0.8942539858598598,0.9842118744429008,0.8423477981021938,0.8907022955231618,0.8261336893432493
68,0.8147762770634347,0.8926529138666878,0.6191136517407669,0.8926573331437732,0.7463296255144578,0.9918083299323088,0.8209933444885702,0.7672668469712497,0.7164462527924871,0.9117849086105276,0.9841734798922206,0.6923107406582478,0.9085093233068554,0.8861650569072647,0.7748136431181907,0.950763800322184,0.8738254928860317,0.7929949297969293,0.8081697484076245,0.7583622843782932,0.8944741181261926,0.7541392254232827,0.8398162129281302,0.935209458818892,0.7808563166016602,0.8757411323089297,0.9799037550076052,0.8599879742532036,0.8933403648326024,0.8233957202267379
69,0.8250435531404019,0.8923132430311286,0.6612388555118182,0.888820599869786,0.7532683747265898,0.9862818024256502,0.8224130949874201,0.7658249618787769,0.719553271612011,0.9285825427028028,0.9909104936906554,0.6929743774239625,0.8994794074444036,0.8712502887131138,0.7680448731388131,0.9313030261188214,0.8702506780565626,0.7862987909023108,0.7920994816567144,0.7581108574990272,0.9085439422628938,0.7552425883820688,0.8363071035732045,0.9363858444235508,0.7988431653462074,0.876817013956271,0.9848592385836044,0.8637374264663619,0.8982960799083672,0.824186439559509
70,0.8214736588906625,0.8951089494640703,0.6115051544299819,0.8926462926612108,0.757508552495682,0.9964884689881774,0.8221652272654767,0.774745791084395,0.7190870639675888,0.954598569732214,0.9646918125772306,0.692023304595074,0.9042914242713248,0.8880163005440589,0.8075416038670451,0.9755256771923272,0.867241225472352,0.7836327845261731,0.8080884899630169,0.7580616702248665,0.8586589004741287,0.7576860292677827,0.8355732862707225,0.91126565332914,0.7708675326971426,0.8686628973629922,0.9772964504648906,0.8984311109449714,0.9042721971337412,0.8262896089487982
71,0.820218695336005,0.8961781969990108,0.6163793754041805,0.89606291376989,0.7602576093494425,1.0,0.8242811157447362,0.7812629944890135,0.7304295228467688,0.9507150447491076,0.9476629427688372,0.6946659932163485,0.8311671976900821,0.9084194747993112,0.835400058520749,0.9315630294940042,0.86361255274382,0.7737800142760946,0.8033768172224418,0.7585852427681705,0.8787705318865674,0.7635801547725589,0.8292159982324552,0.9804463265720452,0.7827427892028725,0.8774588763756624,0.985269243335838,0.9059417925188662,0.903051081872875,0.8219104374018551
72,0.8203553324505828,0.901682893416326,0.5778209574943238,0.8904243537035283,0.7665226082173391,0.997243686213933,0.8202197470833246,0.7821005882902745,0.7308526348430169,0.9381662680647144,0.9123140832426408,0.696048414260643,0.7774396827484467,0.9061033421472222,0.8107475753301986,0.9491155357029236,0.8696833483412039,0.7748072898076389,0.8147954351596388,0.7641337983610634,0.8418651781354171,0.7673236178726602,0.8300510299180881,1.0,0.8130194505777084,0.8871269853748648,0.997531811945884,0.9125077358667854,0.8949537374380633,0.8226625331085111
73,0.8236106335538252,0.8918970941228852,0.5701269493220211,0.8863018373495848,0.7744950980872775,0.9943258009608924,0.8260797049981532,0.7908938372259733,0.7335177534174899,0.9727031995390892,0.9043391257916076,0.6967801866451785,0.7669790497904484,0.9145295402035524,0.8383710647331379,0.9679843684809214,0.8611990450004442,0.7745460981232645,0.8037701089243177,0.7627305533276072,0.8415345624867426,0.7611153809631509,0.8271505221373348,1.0,0.8042635767867612,0.8904231628377133,1.0,0.9150598165401788,0.9018645087028944,0.8203217620531399
74,0.8335100399032209,0.8895379306089568,0.555181719806844,0.8855728475392249,0.7687404213488644,0.9922775788084488,0.8191194865464383,0.7964238545907354,0.730704177348263,0.9567880728209592,0.9064712420670662,0.693776613306658,0.7803278737171506,0.915989272545935,0.8165830623524506,0.911892007692451,0.8559728362193608,0.7787538770369258,0.810988305894915,0.7649255896849552,0.838716995258362,0.7590166031117209,0.8277843169541376,1.0,0.7804764032200572,0.8934907747366431,1.0,0.8921230446170996,0.9021161369478152,0.8187540912172644
75,0.8307471735873647,0.8936105435059875,0.5861163138701072,0.8946277688155518,0.7715386107480897,1.0,0.8263582514257848,0.7879765865849018,0.7381801541481179,0.951683960267898,0.907663900907128,0.692682515839141,0.8030060286451182,0.9257762924520168,0.853260914813869,0.9433242513152416,0.8571588592789168,0.7900270636118908,0.8092075404236839,0.7605340201202636,0.8162571232151302,0.760818960657186,0.8282707193362859,0.9663554650180498,0.7641534831528153,0.9018018839362224,1.0,0.9226380953558654,0.9055738510217236,0.816982407948073
76,0.8264314130729905,0.8849285976746276,0.5756665245995913,0.8940977119860314,0.7786893745205686,0.9774470842028926,0.8299914507595539,0.7844934850216075,0.7502478344159883,0.9251833525722286,0.8977576421794902,0.6921942921162598,0.8075262033698108,1.0,0.883381028572402,0.9615527205816174,0.8538973495456813,0.7939943034206907,0.8123902162504234,0.7599218076364228,0.8714436259312892,0.7521813549281324,0.8310255797927051,1.0,0.7538757874526264,0.9100516644769776,0.9876316293898296,0.9075386052652888,0.907870088259804,0.8199222806590006
77,0.8281528385507668,0.8835207419394049,0.5889255135471292,0.9033166020483638,0.7752756276343584,0.9815899737006551,0.8491607215708448,0.7848708131470742,0.7457366531963121,0.9233679506176776,0.8914197745949439,0.6923473207799051,0.7927214593547738,0.9950844231438792,0.9069755117226158,1.0,0.8557736426806497,0.7758304956723618,0.810980380647849,0.7580227582874334,0.8410761561076842,0.755359102355589,0.828228736149388,0.9661961470488096,0.7376466248149437,0.9150007710837244,1.0,0.8665034769715503,0.9119392438466042,0.8242997738564113
78,0.8281750708724428,0.8814016816986603,0.5994284890577842,0.9102857004758746,0.7736591030334558,0.9881156549206316,0.8220839104578122,0.7834692530547387,0.7475574413119682,0.9182830944467144,0.8902308319909833,0.6915871048749008,0.8106741070369149,0.99996340485983,0.8641850552631972,0.9855962308661008,0.8652825427139955,0.7791984448367162,0.7998877179855711,0.7590632659043108,0.8284687445217174,0.7587452431139461,0.8295066406793896,0.8974030669275859,0.7506833140545361,0.8983163420855833,0.998397675084942,0.8875454712283478,0.9062594180045244,0.8227707778466118
79,0.8313730912112469,0.8797974680968902,0.588185901734944,0.898423568729322,0.7827113729218566,0.9922967932527024,0.8191498529265449,0.7804057423428729,0.7501903082425037,0.9435873017089506,0.8756809823708368,0.6900743364908348,0.8195893248133457,0.9541524686404,0.903819436984922,0.9667579856342858,0.8627188377985728,0.7755735120413982,0.7923374368879627,0.7588723613527282,0.8835870146053684,0.7621762366852605,0.8327711509935756,0.8677580345287802,0.7647383256423151,0.8915381390438888,0.9695247332557598,0.891009586409519,0.9027126846974564,0.8208813661882242
80,0.8366346017584511,0.8813896444558947,0.5540318655662878,0.9014103495082576,0.8102048701843436,0.9740644448183092,0.8227638338361669,0.7807702725188544,0.7497873040105836,0.927902864268638,0.8707777542359585,0.6936907101976575,0.8121986417869133,0.9726821573676272,0.8662688757244524,0.9786355507055562,0.8589313903864227,0.7762331666449334,0.7894744530133608,0.7616722913895605,0.8587642112196313,0.7607765351892718,0.8315427926784092,0.9434735912024992,0.7518277685722765,0.8868537129589611,0.9455669149549608,0.8651853389751121,0.9149384730939294,0.8220640753159238
